transaction_id,user_id,transaction_amount,transaction_type,payment_mode,device_type,device_location,account_age_days,transaction_hour,previous_failed_attempts,avg_transaction_amount,is_international,ip_risk_score,login_attempts_last_24h,fraud_label
T3221,U1737,25770.92,Payment,Card,Android,Bangalore,1599,12,1,15441.11,0,0.368,1,0
T3222,U9423,8110.07,Transfer,Card,Web,Bangalore,389,9,0,4044.25,0,0.747,2,0
T3223,U2759,4223.54,Payment,NetBanking,iOS,Hyderabad,1520,22,0,4161.9,0,0.751,7,0
T3224,U2145,1005.49,Transfer,NetBanking,iOS,Mumbai,105,11,3,15437.4,0,0.984,9,0
T3225,U8536,8329.12,Transfer,Wallet,Android,Chennai,1894,20,0,7412.84,0,0.546,6,0
T3226,U7860,44548.23,Payment,Card,Web,Hyderabad,1369,2,1,27666.75,0,0.404,6,0
T3227,U4807,12114.77,Withdrawal,NetBanking,Web,Delhi,778,1,2,15018.57,0,0.64,5,0
T3228,U8869,17745.85,Payment,Card,Web,Delhi,1749,10,3,29354.71,0,0.627,5,0
T3229,U9129,5312.01,Transfer,Card,Android,Mumbai,1756,23,2,22051.35,0,0.987,6,0
T3230,U4971,11156.95,Payment,Card,Web,Delhi,1362,17,4,24339.9,0,0.708,2,0
T3231,U2384,25985.27,Withdrawal,UPI,iOS,Mumbai,1529,23,2,11727.47,0,0.307,6,1
T3232,U5687,30407.25,Withdrawal,Wallet,iOS,Delhi,838,20,4,4107.22,1,0.188,4,0
T3233,U9108,12305.35,Transfer,UPI,iOS,Delhi,1671,3,4,20721.92,0,0.793,3,0
T3234,U5064,2933.72,Payment,Wallet,Android,Hyderabad,1552,7,3,12271.43,0,0.18,7,0
T3235,U6671,19582.09,Withdrawal,Card,Web,Delhi,935,10,2,28471.57,0,0.627,5,0
T3236,U2205,11748.46,Payment,Card,Android,Mumbai,1158,14,0,5889.6,0,0.132,3,1
T3237,U5493,11016.72,Withdrawal,NetBanking,Web,Bangalore,1816,22,3,18832.45,0,0.719,8,0
T3238,U8165,47995.15,Transfer,Wallet,Android,Bangalore,629,23,3,25995.23,0,0.783,5,0
T3239,U7529,30834.21,Transfer,Wallet,iOS,Bangalore,269,20,0,12144.59,0,0.991,3,0
T3240,U6714,27866.08,Payment,UPI,Android,Mumbai,840,1,2,28614.66,0,0.954,9,0
T3241,U4936,20817.97,Transfer,Wallet,Android,Mumbai,1615,22,3,2390.84,0,0.714,2,0
T3242,U9520,21475.77,Withdrawal,Card,Android,Bangalore,559,18,4,17649.08,0,0.278,3,0
T3243,U4598,27068.2,Transfer,NetBanking,iOS,Delhi,1720,14,0,23343.86,0,0.044,3,0
T3244,U7664,34836.67,Withdrawal,UPI,Android,Bangalore,709,12,1,6134.03,0,0.555,1,0
T3245,U4357,35122.2,Withdrawal,NetBanking,Android,Chennai,1772,1,3,1829.94,0,0.766,7,0
T3246,U7594,8626.11,Transfer,Wallet,iOS,Mumbai,1803,2,4,2488.94,1,0.011,6,0
T3247,U2509,25030.63,Withdrawal,Wallet,Web,Chennai,718,13,2,9644.95,0,0.525,6,0
T3248,U9054,20627.31,Withdrawal,UPI,Android,Chennai,1041,19,2,6772.83,0,0.883,6,0
T3249,U9949,43532.82,Payment,Wallet,iOS,Mumbai,572,12,0,6794.32,0,0.637,7,1
T3250,U6862,31589.38,Payment,NetBanking,Android,Bangalore,382,22,4,13809.78,0,0.684,6,0
T3251,U7056,26648.58,Payment,Card,iOS,Hyderabad,231,15,0,2639.52,0,0.474,9,0
T3252,U4148,5813.96,Transfer,UPI,Web,Chennai,1913,11,3,29865.47,0,0.943,5,0
T3253,U7818,30301.61,Payment,Wallet,Web,Bangalore,540,0,0,20904.65,0,0.375,1,0
T3254,U4408,5904.34,Withdrawal,NetBanking,Android,Hyderabad,359,5,1,1005.77,0,0.379,1,0
T3255,U5795,16893.47,Transfer,Card,iOS,Chennai,1792,12,0,20787.93,0,0.518,1,1
T3256,U1907,7184.96,Transfer,Wallet,Web,Bangalore,40,21,0,23775.65,0,0.586,2,0
T3257,U9960,34619.08,Transfer,UPI,Web,Chennai,1625,23,3,5803.79,0,0.537,4,0
T3258,U6418,10352.29,Transfer,Wallet,iOS,Bangalore,1391,1,4,25224.28,0,0.819,6,0
T3259,U7998,19623.38,Withdrawal,Wallet,Android,Delhi,31,17,1,18391.77,0,0.835,7,0
T3260,U4474,44788.96,Withdrawal,Wallet,Web,Delhi,1322,16,0,24643.59,0,0.132,5,0
T3261,U4084,10255.6,Payment,Card,Web,Mumbai,763,18,3,21529.14,0,0.596,7,0
T3262,U7845,25414.86,Transfer,Card,Web,Hyderabad,223,22,3,21168.4,0,0.984,2,0
T3263,U6190,20992.62,Payment,Wallet,Android,Chennai,721,14,3,4831.41,0,0.6,6,0
T3264,U3943,955.3,Withdrawal,Wallet,Web,Chennai,1198,7,4,9542.33,0,0.688,3,0
T3265,U4248,39648.27,Transfer,UPI,iOS,Bangalore,149,22,0,15745.04,1,0.861,9,0
T3266,U9165,3498.84,Withdrawal,Wallet,Android,Hyderabad,1403,8,2,3465.14,0,0.867,4,0
T3267,U9256,23739.04,Payment,NetBanking,Web,Chennai,974,7,1,14406.94,0,0.017,5,0
T3268,U8456,28055.88,Withdrawal,NetBanking,iOS,Hyderabad,1353,7,2,13415.07,0,0.239,5,0
T3269,U6926,31439.9,Transfer,UPI,iOS,Hyderabad,418,10,4,7034.51,0,0.863,2,0
T3270,U7045,34447.15,Transfer,Card,Android,Delhi,447,17,0,6071.56,0,0.667,4,0
T3271,U3928,12700.96,Payment,Wallet,iOS,Chennai,806,16,2,7496.49,1,0.632,7,0
T3272,U7912,548.44,Transfer,UPI,Android,Chennai,22,21,2,18192.69,0,0.86,2,0
T3273,U8495,36186.01,Withdrawal,Card,Android,Mumbai,510,22,2,12507.08,0,0.807,5,0
T3274,U1292,26806.05,Withdrawal,UPI,Android,Hyderabad,1059,5,1,12477.38,0,0.751,5,0
T3275,U4117,41814.08,Withdrawal,Card,iOS,Bangalore,543,22,0,5533.82,0,0.047,5,0
T3276,U5267,41078.35,Withdrawal,Wallet,Android,Delhi,870,23,3,23642.25,0,0.782,7,0
T3277,U9527,42174.14,Payment,UPI,Android,Mumbai,85,1,0,21041.34,0,0.201,7,0
T3278,U1696,24280.48,Withdrawal,Wallet,iOS,Delhi,375,0,2,12929.34,0,0.026,8,0
T3279,U9100,16714.74,Payment,UPI,Android,Bangalore,1524,9,0,4351.84,0,0.492,1,0
T3280,U7898,39588.33,Withdrawal,Card,Web,Mumbai,1125,7,3,21469.56,0,0.942,3,0
T3281,U2963,22592.14,Payment,UPI,iOS,Delhi,850,15,1,26975.45,0,0.886,1,0
T3282,U1073,9212.94,Withdrawal,NetBanking,iOS,Bangalore,896,23,0,5430.03,0,0.982,7,0
T3283,U9171,42755.95,Withdrawal,NetBanking,iOS,Mumbai,1299,13,0,18119.55,0,0.247,5,0
T3284,U9212,44133.87,Payment,UPI,Web,Bangalore,1593,23,1,12786.83,0,0.695,2,0
T3285,U6992,23342.17,Transfer,NetBanking,Android,Mumbai,508,15,1,2720.75,0,0.056,2,0
T3286,U4038,3831.2,Transfer,Wallet,iOS,Chennai,1203,13,2,21802.23,0,0.803,7,0
T3287,U3887,19421.91,Transfer,NetBanking,iOS,Chennai,1379,6,2,2227.3,0,0.524,5,0
T3288,U8567,40186.71,Payment,NetBanking,iOS,Delhi,1790,17,1,21096.72,1,0.996,4,0
T3289,U2480,45093.61,Transfer,Wallet,Web,Hyderabad,1261,19,3,8506.47,0,0.24,8,0
T3290,U8267,10213.46,Transfer,Wallet,Web,Hyderabad,708,8,2,17013.23,0,0.785,3,0
T3291,U8621,3395.33,Payment,Card,Web,Bangalore,1982,23,3,4897.57,0,0.171,3,0
T3292,U7407,43873.66,Transfer,Wallet,Android,Mumbai,689,3,1,11189.82,0,0.287,8,0
T3293,U6170,19500.78,Transfer,UPI,Android,Chennai,212,23,0,3212.28,0,0.296,2,0
T3294,U4098,27110.96,Transfer,NetBanking,Web,Hyderabad,455,15,1,14072.38,0,0.578,3,0
T3295,U7185,48404.89,Payment,Card,Android,Chennai,527,21,1,6477.39,1,0.365,4,0
T3296,U1723,3374.91,Payment,Wallet,Web,Bangalore,141,10,4,5719.12,0,0.439,3,0
T3297,U5607,32433.48,Transfer,NetBanking,Android,Bangalore,1278,8,1,3303.86,0,0.522,8,0
T3298,U3764,3751.57,Transfer,UPI,Android,Mumbai,100,16,2,22986.48,0,0.056,6,0
T3299,U8736,18804.67,Payment,UPI,Web,Hyderabad,1856,21,0,19221.64,0,0.665,3,0
T3300,U2800,40200.54,Transfer,Card,iOS,Bangalore,1159,10,3,4791.43,0,0.649,7,0
T3301,U4836,21701.94,Payment,UPI,iOS,Bangalore,481,19,4,14225.64,0,0.965,4,0
T3302,U4516,49859.26,Transfer,NetBanking,Android,Chennai,1998,2,2,19860.45,0,0.133,3,0
T3303,U8416,27975.01,Payment,Wallet,Android,Delhi,1275,20,0,26354.25,0,0.031,2,0
T3304,U4770,16092.05,Withdrawal,UPI,Android,Hyderabad,511,10,3,1881.21,0,0.133,8,0
T3305,U8918,11044.56,Withdrawal,Wallet,Android,Mumbai,770,7,0,10934.41,0,0.422,8,0
T3306,U4894,17558.5,Payment,NetBanking,Android,Mumbai,396,9,2,18517.0,0,0.214,2,0
T3307,U7097,18658.04,Withdrawal,NetBanking,Android,Chennai,1040,5,0,566.96,1,0.216,9,0
T3308,U1077,3482.25,Transfer,Wallet,Web,Mumbai,1121,16,1,7381.44,0,0.869,7,0
T3309,U8280,18510.23,Payment,NetBanking,iOS,Bangalore,607,5,0,22372.53,0,0.324,6,0
T3310,U7222,23238.71,Payment,Card,iOS,Hyderabad,917,6,1,10736.52,0,0.417,3,0
T3311,U3538,36150.75,Transfer,UPI,Web,Mumbai,876,12,2,2626.39,0,0.684,3,0
T3312,U5858,32853.64,Transfer,Card,Web,Hyderabad,1178,5,4,18835.2,1,0.34,4,0
T3313,U2598,35452.84,Payment,Card,iOS,Mumbai,1484,2,1,7576.58,0,0.554,9,1
T3314,U4816,467.77,Transfer,Card,iOS,Delhi,1364,12,0,21079.46,1,0.523,8,0
T3315,U4638,10922.49,Payment,Wallet,Android,Delhi,1743,9,0,27015.23,0,0.262,2,0
T3316,U3990,33101.13,Transfer,Wallet,iOS,Hyderabad,1908,3,0,15882.99,0,0.717,5,0
T3317,U7964,24225.27,Payment,NetBanking,Android,Delhi,1197,4,2,18014.4,0,0.834,6,1
T3318,U7898,315.41,Transfer,Wallet,Android,Delhi,666,20,3,15480.74,1,0.783,5,0
T3319,U8215,40234.51,Transfer,NetBanking,iOS,Bangalore,351,18,0,24541.52,0,0.395,1,0
T3320,U2253,38651.84,Withdrawal,Wallet,Android,Mumbai,1034,17,0,7327.27,0,0.933,9,0
T3321,U5368,27443.54,Withdrawal,NetBanking,Android,Delhi,1153,23,1,12106.16,0,0.899,6,0
T3322,U4983,3369.84,Withdrawal,UPI,Web,Hyderabad,1612,6,4,26861.44,0,0.267,5,0
T3323,U7815,38337.43,Transfer,NetBanking,iOS,Bangalore,473,20,0,21737.02,0,0.124,6,0
T3324,U1083,29206.49,Payment,UPI,Web,Delhi,1900,0,2,9670.57,0,0.894,3,0
T3325,U7707,39108.9,Transfer,NetBanking,Android,Hyderabad,471,16,3,24995.7,0,0.745,9,0
T3326,U7604,37599.76,Withdrawal,Wallet,Android,Mumbai,1082,23,3,7240.84,0,0.311,4,1
T3327,U3646,40159.95,Transfer,Wallet,Web,Delhi,828,19,3,19061.96,0,0.305,6,0
T3328,U7423,25924.5,Withdrawal,UPI,Web,Hyderabad,1360,19,2,28698.06,0,0.322,6,0
T3329,U7955,7059.21,Withdrawal,Card,Web,Hyderabad,483,17,3,17283.86,0,0.861,2,0
T3330,U6955,33574.32,Payment,Card,Android,Chennai,897,4,3,24004.06,0,0.24,9,0
T3331,U4312,31042.67,Payment,NetBanking,iOS,Hyderabad,948,21,1,22089.38,0,0.651,2,0
T3332,U1801,37125.55,Withdrawal,Wallet,Android,Chennai,377,5,3,25985.06,0,0.834,5,0
T3333,U7093,8535.56,Withdrawal,Card,Web,Mumbai,1320,9,1,29066.05,0,0.387,2,0
T3334,U5652,9789.01,Transfer,Wallet,iOS,Mumbai,1057,18,1,767.27,0,0.061,9,1
T3335,U4467,44525.96,Withdrawal,Wallet,Web,Bangalore,732,9,1,933.31,0,0.759,2,0
T3336,U1362,37511.39,Transfer,Wallet,Android,Chennai,302,5,2,17873.23,1,0.02,8,0
T3337,U6192,45416.01,Withdrawal,NetBanking,iOS,Hyderabad,1482,9,0,28631.94,0,0.831,1,0
T3338,U7714,37947.83,Payment,UPI,iOS,Bangalore,1096,9,4,14621.92,0,0.361,3,0
T3339,U4786,29877.91,Payment,NetBanking,Android,Bangalore,577,20,3,25209.41,0,0.801,7,0
T3340,U2320,32723.93,Withdrawal,Card,Web,Mumbai,1491,11,4,23060.44,0,0.545,6,0
T3341,U7060,44461.94,Transfer,UPI,Web,Hyderabad,1563,23,0,14997.74,0,0.359,2,0
T3342,U6587,28961.4,Transfer,Card,Web,Chennai,883,3,1,15443.85,0,0.899,9,0
T3343,U3022,31637.95,Transfer,UPI,Android,Mumbai,970,12,1,13137.4,0,0.767,2,0
T3344,U1370,7866.01,Withdrawal,UPI,Web,Bangalore,1446,9,1,7640.74,0,0.081,6,0
T3345,U8487,23722.36,Withdrawal,NetBanking,iOS,Delhi,598,15,1,25775.5,0,0.931,1,0
T3346,U4955,35834.04,Payment,Wallet,Web,Bangalore,269,18,3,6366.15,0,0.467,3,0
T3347,U5515,13583.59,Payment,Wallet,Web,Delhi,1666,5,0,27216.92,0,0.149,5,0
T3348,U5173,10152.6,Withdrawal,UPI,iOS,Mumbai,917,8,0,10855.86,0,0.771,7,0
T3349,U6792,15725.65,Payment,NetBanking,iOS,Chennai,193,13,0,892.27,0,0.518,3,0
T3350,U1146,12112.96,Transfer,Card,Web,Hyderabad,1081,23,4,5134.5,0,0.673,9,0
T3351,U7089,10784.89,Transfer,Card,iOS,Delhi,156,9,1,26645.96,0,0.694,4,0
T3352,U9573,21271.3,Withdrawal,Wallet,Android,Hyderabad,1827,7,2,3940.49,0,0.197,9,0
T3353,U1773,45396.53,Transfer,Wallet,iOS,Mumbai,1909,2,0,22189.33,0,0.971,3,0
T3354,U2254,25377.63,Withdrawal,Card,Android,Mumbai,1839,16,4,5566.13,0,0.106,3,0
T3355,U9235,9436.62,Transfer,Card,iOS,Mumbai,601,18,3,15018.09,1,0.606,4,0
T3356,U2620,3894.73,Withdrawal,NetBanking,Android,Chennai,1781,2,1,6235.69,0,0.146,2,0
T3357,U5470,34823.0,Transfer,Card,Android,Delhi,1442,13,4,10061.65,0,0.877,5,0
T3358,U8864,19170.8,Transfer,NetBanking,Web,Hyderabad,1027,5,2,3832.18,0,0.173,9,0
T3359,U5619,41100.46,Payment,Wallet,iOS,Bangalore,449,18,2,16724.47,1,0.441,8,0
T3360,U6417,32992.56,Payment,Card,iOS,Mumbai,1491,17,3,11038.17,0,0.087,8,0
T3361,U4337,39822.26,Payment,Wallet,iOS,Hyderabad,238,11,0,11027.98,0,0.448,8,1
T3362,U7355,13633.7,Payment,UPI,Android,Hyderabad,1317,14,0,1253.37,1,0.004,8,0
T3363,U7777,34633.33,Payment,UPI,Web,Chennai,1606,5,4,4170.24,0,0.443,6,0
T3364,U2296,13239.9,Payment,UPI,iOS,Delhi,741,20,4,21255.16,0,0.688,7,0
T3365,U3619,46956.47,Withdrawal,Card,Web,Chennai,1378,11,0,8840.38,1,0.183,5,0
T3366,U8663,31836.9,Withdrawal,Wallet,Web,Chennai,1634,18,0,13317.87,0,0.553,6,0
T3367,U8264,16259.36,Payment,Card,Android,Hyderabad,956,6,4,22915.73,0,0.474,3,0
T3368,U7868,13512.12,Withdrawal,Wallet,iOS,Delhi,1941,22,1,13398.25,0,0.335,5,0
T3369,U8194,9586.78,Payment,NetBanking,Web,Delhi,1297,19,2,6845.71,0,0.671,3,0
T3370,U9802,34747.32,Withdrawal,Card,iOS,Delhi,749,9,2,16539.74,0,0.995,5,0
T3371,U6895,10974.84,Transfer,UPI,iOS,Mumbai,387,17,3,24056.06,0,0.938,1,0
T3372,U5294,29785.4,Withdrawal,NetBanking,iOS,Delhi,1136,1,2,18029.29,0,0.97,1,0
T3373,U2953,13268.52,Withdrawal,Wallet,Web,Hyderabad,963,12,4,12663.42,0,0.02,6,0
T3374,U8219,33115.35,Withdrawal,Card,Android,Mumbai,609,14,1,3856.17,0,0.256,8,0
T3375,U1009,40756.24,Transfer,Wallet,Android,Bangalore,32,23,4,7536.52,0,0.923,4,1
T3376,U5869,38912.36,Payment,Wallet,Web,Chennai,302,3,0,28388.95,1,0.048,7,1
T3377,U1078,38054.52,Withdrawal,Card,iOS,Delhi,1300,6,0,23177.06,0,0.365,5,0
T3378,U7616,9426.73,Withdrawal,Card,iOS,Bangalore,1562,2,2,2718.4,0,0.652,2,0
T3379,U5483,4464.83,Transfer,Wallet,Android,Delhi,485,15,1,264.89,0,0.983,5,0
T3380,U4876,34962.49,Payment,Wallet,Web,Chennai,961,8,3,5345.04,0,0.276,2,0
T3381,U9106,18448.94,Withdrawal,NetBanking,Web,Hyderabad,1982,22,4,28322.33,0,0.764,9,0
T3382,U7335,21645.69,Transfer,UPI,Android,Hyderabad,460,22,3,17443.16,0,0.66,1,0
T3383,U4667,1605.9,Payment,Wallet,Web,Chennai,907,16,3,25175.93,0,0.613,3,0
T3384,U7743,13015.84,Payment,UPI,Web,Bangalore,294,7,3,14010.23,0,0.743,1,0
T3385,U7925,1732.14,Withdrawal,NetBanking,Android,Mumbai,1346,17,3,24816.42,0,0.254,5,0
T3386,U4538,43965.33,Withdrawal,UPI,Android,Mumbai,1195,23,4,1114.1,0,0.339,4,0
T3387,U5888,12207.66,Withdrawal,UPI,Web,Delhi,599,12,0,12861.9,0,0.56,6,0
T3388,U8017,27888.99,Withdrawal,NetBanking,Web,Chennai,131,1,4,11390.08,0,0.439,5,0
T3389,U4310,1997.02,Transfer,Wallet,Android,Chennai,1514,0,0,29448.24,0,0.722,7,0
T3390,U3671,33359.03,Transfer,UPI,Android,Mumbai,1145,15,0,9084.22,0,0.801,7,0
T3391,U3413,16185.22,Withdrawal,Wallet,iOS,Bangalore,1272,15,4,12565.81,0,0.528,5,0
T3392,U6396,44901.06,Payment,Wallet,Web,Chennai,1243,10,4,22788.15,0,0.394,1,0
T3393,U1081,44411.5,Withdrawal,Card,Web,Hyderabad,1382,23,4,26433.32,0,0.912,9,0
T3394,U5757,16298.27,Payment,Wallet,Android,Hyderabad,520,3,0,26363.81,0,0.75,2,1
T3395,U6775,45053.0,Payment,Wallet,Android,Chennai,11,10,4,11895.88,0,0.673,7,0
T3396,U7578,49808.08,Payment,UPI,iOS,Bangalore,901,5,1,28461.79,0,0.057,3,0
T3397,U8933,41279.51,Transfer,Wallet,iOS,Hyderabad,1748,10,2,19639.92,1,0.528,6,0
T3398,U7549,42251.32,Payment,Wallet,Android,Bangalore,808,0,2,25548.95,0,0.122,5,0
T3399,U5806,12487.99,Payment,Card,Web,Mumbai,638,8,1,27795.69,0,0.661,6,0
T3400,U4850,28856.28,Transfer,Card,iOS,Delhi,1914,6,2,7084.63,0,0.3,5,0
T3401,U3024,3409.43,Payment,UPI,Android,Mumbai,470,20,0,15026.03,0,0.739,9,1
T3402,U4451,4791.15,Payment,UPI,Android,Delhi,1845,21,4,17675.14,0,0.778,8,0
T3403,U8391,49944.69,Withdrawal,Card,Android,Hyderabad,1928,2,4,24092.89,0,0.3,1,0
T3404,U4396,16365.63,Payment,Card,Web,Delhi,1891,8,4,12094.85,0,0.976,9,0
T3405,U8394,37421.79,Payment,NetBanking,Android,Delhi,961,1,1,6392.43,0,0.517,2,0
T3406,U8920,40342.92,Payment,Wallet,Android,Chennai,1515,9,1,22322.71,0,0.218,5,0
T3407,U9888,42908.26,Payment,UPI,Web,Delhi,1983,16,0,17810.8,0,0.775,6,0
T3408,U2756,49881.53,Payment,UPI,Android,Chennai,1982,0,1,26959.14,0,0.761,1,0
T3409,U7120,12112.75,Transfer,Wallet,Android,Delhi,1659,17,4,19685.4,0,0.414,7,0
T3410,U3901,2065.52,Payment,Wallet,iOS,Chennai,1619,5,0,603.13,0,0.659,8,0
T3411,U7955,20589.02,Payment,UPI,Android,Hyderabad,981,5,0,29002.88,0,0.022,1,0
T3412,U5112,6547.53,Transfer,Card,Web,Hyderabad,1274,8,4,17834.01,0,0.291,4,0
T3413,U9220,1170.17,Transfer,Card,iOS,Delhi,991,9,3,17916.73,0,0.881,2,0
T3414,U4450,18053.32,Payment,Wallet,Android,Bangalore,823,14,4,27286.92,0,0.232,5,0
T3415,U7595,39197.73,Payment,UPI,Web,Hyderabad,63,3,0,19947.88,0,0.906,2,0
T3416,U7834,28330.73,Payment,Wallet,Android,Mumbai,1704,7,3,14431.7,0,0.58,9,0
T3417,U7546,15673.26,Withdrawal,Card,iOS,Mumbai,1500,3,4,3307.83,0,0.903,9,0
T3418,U2436,32734.38,Withdrawal,NetBanking,Web,Chennai,118,2,4,28869.74,0,0.131,5,0
T3419,U7349,11639.31,Payment,NetBanking,iOS,Bangalore,289,3,3,2446.77,0,0.464,5,0
T3420,U8227,768.35,Transfer,Card,Web,Chennai,1698,0,3,5191.96,0,0.296,4,0
T3421,U1164,38229.45,Payment,Wallet,Web,Delhi,1708,8,2,24604.15,0,0.887,1,0
T3422,U4038,31205.97,Transfer,NetBanking,Android,Hyderabad,1090,10,3,14763.12,0,0.342,3,0
T3423,U1209,38127.02,Transfer,Card,Web,Bangalore,849,20,1,5430.23,0,0.588,4,0
T3424,U7665,1994.95,Transfer,UPI,Web,Chennai,846,22,3,8656.24,1,0.828,7,0
T3425,U3140,41864.13,Payment,Wallet,Android,Chennai,1247,18,0,29821.03,0,0.229,7,0
T3426,U8840,30995.33,Payment,Wallet,Web,Mumbai,1541,20,3,17562.2,0,0.046,7,0
T3427,U5867,28191.6,Transfer,NetBanking,Web,Delhi,1061,19,4,12108.24,0,0.494,7,0
T3428,U5942,31249.47,Withdrawal,Wallet,Web,Chennai,213,6,1,26298.9,0,0.684,4,0
T3429,U8717,43228.44,Withdrawal,NetBanking,Web,Mumbai,554,4,3,14442.94,1,0.719,9,0
T3430,U6026,29367.48,Withdrawal,NetBanking,Android,Bangalore,318,1,1,9307.27,0,0.417,4,0
T3431,U4198,29068.47,Transfer,Card,Android,Chennai,1667,18,2,5010.25,0,0.079,6,0
T3432,U1496,49534.42,Payment,NetBanking,iOS,Mumbai,537,23,1,22359.63,0,0.403,1,0
T3433,U4080,37848.67,Transfer,UPI,Web,Delhi,1699,2,4,17927.07,0,0.122,1,0
T3434,U9314,22142.58,Withdrawal,Wallet,Android,Hyderabad,1941,14,2,2861.38,0,0.072,6,0
T3435,U3956,35384.48,Payment,NetBanking,Web,Bangalore,1376,6,3,17790.03,0,0.303,1,0
T3436,U3424,19492.06,Transfer,Wallet,Android,Chennai,1018,4,1,4867.58,0,0.777,1,0
T3437,U9295,11482.33,Transfer,NetBanking,iOS,Mumbai,1251,22,2,29453.42,0,0.768,6,0
T3438,U8196,29862.75,Withdrawal,Card,Web,Chennai,626,9,3,7865.3,0,0.608,8,0
T3439,U9388,46412.7,Transfer,UPI,iOS,Hyderabad,1622,8,3,20910.88,0,0.826,9,0
T3440,U4019,46460.52,Payment,Wallet,iOS,Chennai,1120,22,1,19715.75,1,0.501,6,0
T3441,U6242,17128.17,Withdrawal,Card,iOS,Chennai,40,13,1,20771.41,0,0.243,1,0
T3442,U4169,26407.49,Withdrawal,Wallet,Android,Mumbai,109,21,2,12956.85,0,0.57,7,0
T3443,U2512,10621.21,Payment,Card,Web,Hyderabad,676,12,1,2322.52,0,0.923,2,0
T3444,U1622,49781.77,Withdrawal,UPI,Android,Bangalore,813,0,3,29402.22,0,0.036,7,0
T3445,U9143,49056.84,Transfer,NetBanking,Android,Mumbai,1348,15,4,5826.62,0,0.965,4,0
T3446,U7224,32492.97,Transfer,Card,Web,Hyderabad,504,19,2,23114.64,0,0.744,1,0
T3447,U9421,40230.48,Withdrawal,Wallet,Web,Hyderabad,1651,7,4,4213.45,0,0.686,9,0
T3448,U4629,35769.25,Payment,Wallet,Web,Chennai,480,16,4,8507.79,0,0.614,1,0
T3449,U8462,29678.25,Transfer,Card,Web,Delhi,751,5,3,16840.61,0,0.258,7,0
T3450,U9194,2714.73,Payment,UPI,Android,Delhi,1548,1,4,12462.73,0,0.886,6,0
T3451,U5729,22765.48,Transfer,UPI,Web,Bangalore,743,12,0,28752.17,0,0.971,7,0
T3452,U5134,33755.58,Transfer,NetBanking,Web,Chennai,1666,7,2,25445.79,0,0.924,1,1
T3453,U3290,33892.7,Withdrawal,NetBanking,Web,Delhi,1705,8,3,27661.53,0,0.109,1,1
T3454,U4710,18687.47,Withdrawal,Wallet,iOS,Mumbai,1816,12,1,19256.83,0,0.737,6,0
T3455,U3144,47087.51,Payment,Wallet,Web,Bangalore,1007,17,3,6645.58,0,0.557,8,0
T3456,U8075,8409.48,Withdrawal,NetBanking,Web,Chennai,340,17,1,15603.13,0,0.788,3,0
T3457,U7964,25042.95,Transfer,NetBanking,Android,Mumbai,1227,8,3,22989.45,0,0.352,2,0
T3458,U8328,34559.65,Transfer,NetBanking,iOS,Delhi,1763,1,0,2035.07,0,0.957,4,0
T3459,U1584,34871.93,Payment,Card,Android,Delhi,1224,3,2,25907.2,0,0.313,8,0
T3460,U3916,32449.52,Payment,NetBanking,iOS,Delhi,261,17,4,18977.39,0,0.738,9,0
T3461,U8292,13800.65,Transfer,Card,Android,Delhi,1771,16,3,21734.79,0,0.504,6,0
T3462,U1844,7852.52,Withdrawal,Card,Android,Hyderabad,1034,11,2,20859.43,0,0.617,7,0
T3463,U1169,31815.22,Withdrawal,NetBanking,Web,Bangalore,1492,15,2,25448.1,0,0.116,1,0
T3464,U9875,29985.14,Payment,UPI,Web,Bangalore,1678,12,2,2716.88,0,0.611,5,0
T3465,U8942,9008.83,Payment,UPI,iOS,Delhi,1123,10,2,11373.61,0,0.564,6,0
T3466,U4350,35271.7,Transfer,Wallet,iOS,Bangalore,527,13,2,15128.24,0,0.719,6,0
T3467,U4171,22785.84,Transfer,NetBanking,iOS,Mumbai,1516,9,4,16443.26,0,0.288,6,0
T3468,U5576,33404.64,Payment,Wallet,Web,Mumbai,1789,22,4,28282.4,0,0.832,7,0
T3469,U8037,41876.49,Transfer,NetBanking,Android,Bangalore,1678,20,3,1369.67,0,0.945,4,0
T3470,U6324,8527.94,Payment,Wallet,iOS,Delhi,1149,18,1,26005.16,0,0.882,5,0
T3471,U3457,1006.29,Payment,Card,Web,Chennai,82,23,3,16601.84,0,0.391,6,0
T3472,U1560,38966.17,Withdrawal,NetBanking,Web,Delhi,165,20,2,16683.38,0,0.762,9,0
T3473,U8360,30504.39,Payment,UPI,Android,Hyderabad,732,16,1,9677.88,0,0.365,4,0
T3474,U4289,34997.0,Transfer,NetBanking,Android,Chennai,78,8,3,19344.24,0,0.863,4,0
T3475,U7963,41915.84,Withdrawal,Wallet,Web,Hyderabad,480,13,1,19427.75,0,0.375,7,0
T3476,U6456,40150.41,Withdrawal,Wallet,Android,Bangalore,501,4,4,5759.89,0,0.186,1,0
T3477,U6081,48047.96,Transfer,Wallet,Android,Hyderabad,309,2,2,20342.48,0,0.489,7,0
T3478,U2696,26819.96,Transfer,Wallet,Web,Bangalore,1177,21,1,8074.52,1,0.135,8,0
T3479,U8168,24450.36,Transfer,Wallet,iOS,Hyderabad,1744,7,0,20694.72,0,0.587,2,0
T3480,U7293,20124.27,Payment,Wallet,iOS,Chennai,1239,17,2,18397.1,0,0.577,4,0
